qr_marchant_name,pw_marchant_name,similarity_score
L.CHAN,L.AN,0.91
D.SEA,D.SE,0.96
M.THIDA,M.THIB,0.91
B.PEN,B.PET,0.92
T.SOTH,T.SOT,0.97
S.MOEUN,C.MOEUN,0.90
S.SO,S.SORN,0.93
S.TIEV,S.TIENG,0.91
R.NOSA,R.NOS,0.97
C.ROUS,C.RUOS,0.96
Y.CHHUY,Y.HUY,0.92
L.CHHI,L.CHIN,0.93
V.CHUN,V.HUN,0.96
P.CHAN,P.HAN,0.96
J.ZHANG,J.HAN,0.92
S.TOUCH,Y.TOUCH,0.90
S.Y,S.YI,0.94
K.SEN,K.SAN,0.91
L.KIMHEANG,L.KIMCHOUHENG,0.92
V.HORN,V.SORN,0.91
P.POCH,P.PECH,0.92
P.MEAN,P.BEAN,0.91
T.MOEURN,T.OEURNG,0.93
T.THORN,T.THUN,0.91
H.CHENG,H.CHHEAN,0.92
C.HAK,C.HAK,1.00
S.CHHOM,V.CHHOM,0.90
S.KAM,S.KAO,0.92
L.ENG,L.ENG,1.00
S.BUN,S.BUKBOON,0.91
R.PECH,R.PICH,0.92
V.HOEUR,V.HOUN,0.91
N.NEN,N.PENN,0.90
P.OURNG,P.SOURNG,0.97
C.SARITH,C.RITH,0.93
Y.SRENG,Y.REN,0.92
S.HEANG,S.THANG,0.92
S.BOEURN,S.BOU,0.93
A.CHHON,A.CHHOAM,0.92
I.CHHIM,P.CHHIM,0.90
T.HEN,T.PENH,0.90
S.CHEN,S.CHHENG,0.95
C.SAY,C.SRY,0.91
D.KIM,D.K,0.91
V.KONG,V.NGK,0.90
Z.SOU,Z.SOK,0.92
S.KEN,S.KEN,1.00
R.SAING,R.SIN,0.93
D.NEY,D.YEAN,0.90
P.KIV,P.KI,0.96
M.PEOU,M.POUM,0.92
L.LAI,L.LIM,0.91
S.OUYANG,J.OUYANG,0.92
B.BY,B.B,0.94
S.CHHOM,S.CHHOEM,0.97
P.VATH,P.ATH,0.96
K.HENG,K.HEING,0.97
S.ORN,S.VORNG,0.92
C.HAK,C.HOK,0.91
O.CHIV,O.CHHIL,0.91
S.CHOY,S.CHUON,0.91
S.CHEN,S.PHEN,0.91
K.TEA,K.TEAV,0.97
P.HAM,P.HAK,0.92
M.KAING,C.KAING,0.90
Y.HONG,Y.YONG,0.91
R.SUOS,R.SUON,0.93
D.ANG,D.AUN,0.91
L.TONG,L.TORN,0.93
S.NGOUN,H.NGOUN,0.90
C.SIM,C.SUM,0.91
P.PHEA,P.PHEAN,0.97
C.HIM,C.MINH,0.90
B.EN,B.ZEN,0.95
C.UNG,C.NGUY,0.90
S.THAT,S.THAI,0.93
T.SANOUN,T.SAN,0.93
B.KHOY,B.KY,0.92
K.KHIEV,K.KHIEV,1.00
C.CHHOEURNG,C.CHUN,0.91
W.SAN,W.SUANG,0.93
T.RIEM,T.RIM,0.97
D.LY,L.DY,0.92
C.NUON,C.NORN,0.92
B.KHEAN,B.KHEAV,0.94
L.SIM,L.SIN,0.92
P.BUN,P.BUN,1.00
C.RIVER,C.RIEV,0.94
P.KING,P.KUNG,0.92
K.CHEAN,K.NHEAN,0.92
K.CHY,K.CHHAY,0.94
S.SENG,S.SANG,0.92
V.LA,V.LEAV,0.92
B.HOEUN,B.HOUT,0.91
L.NGET,L.NHET,0.92
P.SAN,P.SAYON,0.94
S.MOEUN,S.MORN,0.91
S.SORN,S.ROS,0.90
D.HOK,D.HOR,0.92
M.TRY,M.TUY,0.91
R.TOUCH,R.OUCH,0.96
S.HO,S.HORT,0.93
M.CHUON,M.CHHUN,0.94
L.SOK,L.SOK,1.00
M.SAT,M.SATHYA,0.93
R.KEO,R.KE,0.96
S.BEN,S.B,0.91
B.CHENG,L.CHENG,0.90
T.THIEU,T.THAI,0.91
S.POV,S.POEUV,0.94
M.ITH,M.TITH,0.90
M.MEY,M.MET,0.92
C.PRUM,C.PRUM,1.00
S.AT,S.RAT,0.95
S.KAM,S.KAY,0.92
T.PHORN,T.PRONH,0.97
S.LEB,S.LOEB,0.96
C.SOMROS,C.SOR,0.93
S.LONG,S.LOEURNG,0.93
B.SEANG,U.SEANG,0.90
P.HAM,P.HAMPHLY,0.91
S.POV,S.POK,0.92
L.TONG,L.TANG,0.92
D.EM,D.TEAM,0.91
R.NGOEM,R.NGET,0.91
C.HAN,C.HIN,0.91
C.VANN,C.VA,0.93
M.MIEN,M.MEAN,0.92
P.CHEACHOU,P.CHHOEUT,0.91
S.UNG,S.UONG,0.96
S.SAVON,S.SAROEUN,0.90
K.PANHA,N.PANHA,0.90
S.NOV,S.NEV,0.91
T.DOUNG,C.DOUNG,0.90
K.SUON,K.DUON,0.91
N.OURN,N.KHOEURN,0.91
S.BOEURN,S.SOEURN,0.93
C.QR,C.Q,0.94
K.PHORK,K.HOR,0.92
K.LOU,K.LOU,1.00
L.SOK,L.SON,0.92
V.SOK,V.S,0.91
R.LY,R.LY,1.00
S.KAM,S.KEA,0.91
C.CHHOEURNG,C.CHHUON,0.92
C.CHIM,C.HIM,0.96
M.EAR,M.EAR,1.00
P.SEN,P.SIENG,0.93
C.CHANN,C.CHAO,0.91
R.DFI,R.FI,0.95
M.MAO,M.MA,0.96
V.MOL,V.MO,0.96
D.CHHORN,D.CHHORN,1.00
L.SIM,L.SEM,0.91
S.LONG,S.LONG,1.00
P.PHEN,P.PEN,0.96
S.MEANG,S.MEAS,0.91
K.LEAT,L.KEAT,0.94
L.CHAN,L.THAN,0.91
S.LEY,S.LEE,0.92
S.CHUM,S.CHUM,1.00
P.OURNG,P.UNG,0.92
V.LEN,V.LEE,0.92
B.NAT,B.NET,0.91
P.KIV,P.KIM,0.92
V.PHUONG,C.PHUONG,0.92
S.MATH,S.RATH,0.91
S.KHUN,S.PHUN,0.91
R.NHOEURN,R.OEUR,0.91
S.EM,S.REAM,0.91
L.OU,L.SOUR,0.91
S.AT,S.NAT,0.95
C.OU,C.OEUR,0.92
R.SAO,R.S,0.91
C.MON,C.MOT,0.92
C.OU,C.LOUN,0.91
S.LA,S.A,0.93
S.CHEN,S.CHHOENG,0.93
S.VANN,S.SANN,0.91
K.PANHA,K.PHAN,0.93
K.KIMLUY,K.KIMNY,0.92
B.THAN,B.THORN,0.91
L.CHHI,L.CHHIN,0.97
S.VEK,S.VIREAK,0.91
W.HAM,W.THAM,0.96
T.SANOUN,T.SAO,0.93
L.KOV,K.LOV,0.93
S.SETH,S.PISETH,0.93
K.HENG,K.HONG,0.92
P.RUN,P.RIN,0.91
P.TEANG,P.TE,0.91
V.CHHOEUNG,V.CHHOEM,0.92
R.CHAB,R.CHEAB,0.97
S.VUTH,S.MUTH,0.91
S.HEANG,S.ANG,0.92
S.HONG,H.SONG,0.94
K.YANG,K.YEAN,0.92
S.SE,S.SEAB,0.93
V.RIN,V.RAN,0.91
C.YEM,C.YAM,0.91
C.YEN,C.NEUY,0.90
B.SEANG,D.SEANG,0.90
L.MORN,L.ORM,0.90
T.LINA,T.IN,0.91
S.NET,S.NEN,0.92
M.CHUON,M.CHUT,0.91
S.CHIV,S.CHHIT,0.91
R.MOR,R.ROUM,0.90
K.PEN,K.PEC,0.92
S.UNG,S.DUONG,0.92
S.CHOY,S.CHONG,0.91
C.SENG,C.HENG,0.91
P.NEAK,P.KAN,0.90
S.CHOY,S.CHEY,0.93
S.IM,S.SIM,0.95
S.KEN,S.KHEANG,0.91
P.SREYNA,P.SREY,0.95
B.MAK,B.MAO,0.92
C.RUN,C.R,0.91
K.HEANG,K.HAN,0.93
P.PUM,P.PRUM,0.96
S.LONG,S.LORN,0.93
K.CHHOUR,K.HOUR,0.93
T.SEAN,T.SENG,0.93
P.MOM,P.MAO,0.91
C.SET,C.SES,0.92
M.SCHEAT,M.SEAH,0.90
D.KEAV,D.KEV,0.97
P.SEN,P.SEY,0.92
S.KHHUN,S.KHUN,0.97
S.NHEB,S.HIEB,0.91
V.EN,V.SENG,0.91
P.KING,P.KONG,0.92
R.MOEUNG,M.OEUNG,0.91
C.LANH,C.LACH,0.93
B.HENG,B.LENG,0.91
B.UN,B.RUN,0.95
C.KHOUNG,C.KHOEURN,0.93
C.NIN,C.NAI,0.91
C.VANN,C.VANN,1.00
D.CHHORN,D.CHORT,0.92
D.OUK,D.OUK,1.00
D.VON,D.VORNG,0.94
K.KIMLUY,K.KIM,0.93
K.NEANG,K.NE,0.91
L.CHI,L.C,0.91
L.YON,L.YORN,0.97
N.MEAS,N.MEAS,1.00
P.SETH,P.BETH,0.91
P.HORM,P.CHHORM,0.93
P.PHEA,P.PHENG,0.91
R.CHAB,R.CHAB,1.00
R.EA,R.NEAK,0.91
S.KHHUN,S.KHIN,0.91
S.KIM,S.KIV,0.92
S.SO,S.SOUR,0.93
S.TUN,S.TUN,1.00
S.TUN,S.TUY,0.92
S.YON,S.YAN,0.91
S.Y,S.YAV,0.91
T.KHEAN,T.KHEK,0.91
V.DARA,V.DARA,1.00
V.PICH,V.PECH,0.92
S.SAVON,S.SON,0.93
S.NORNG,S.NHORN,0.93
D.SOK,D.SOY,0.92
K.TAT,K.T,0.91
S.NHEM,S.NHEAN,0.91
P.TEANG,P.TAN,0.93
P.SEN,P.S,0.91
S.THEN,S.THORN,0.91
M.MUTH,M.PUTH,0.91
D.EM,D.SIEM,0.91
H.SEAN,H.EANG,0.91
S.HEM,S.PHOEM,0.92
M.SRUN,M.SRUN,1.00
R.YOAN,R.NAO,0.90
S.TOUCH,S.TOUCH,1.00
R.BAN,R.BUN,0.91
V.CHY,V.C,0.91
S.CHEN,S.CHHEANG,0.93
B.SEANG,B.ANG,0.92
R.LENG,R.LE,0.93
A.TOM,A.TOMFAYA,0.91
L.HET,L.H,0.91
M.CHUON,M.CHAN,0.91
R.YOAN,R.YEAN,0.92
S.SO,S.SUOM,0.92
B.CHENG,B.CHEM,0.91
B.KHEAN,B.KHAT,0.91
S.HO,S.HONG,0.93
M.TRY,M.THY,0.91
S.UN,S.AUN,0.95
S.SOT,S.TOS,0.95
P.KOUNG,P.KUN,0.93
P.UNG,P.UON,0.91
S.HIN,S.NHI,0.95
S.NOCH,S.POCH,0.91
K.SOR,K.ROUS,0.90
F.SOKHENG,F.HENG,0.91
P.POCH,P.TOCH,0.91
R.IM,R.TIM,0.95
C.SEARK,C.SERM,0.91
V.YEM,V.YIM,0.91
P.NGUON,P.NGOR,0.91
S.HEANG,S.PHANG,0.92
L.POV,L.POV,1.00
V.HUOT,V.HUT,0.97
H.SOU,H.SOUR,0.97
P.SETH,P.SATH,0.92
P.SEN,P.SEANG,0.94
N.KHORN,N.KHUN,0.91
C.LIM,C.LIU,0.92
R.CHAMPA,R.CHAMRAEUN,0.90
P.SIEK,P.EK,0.91
S.IM,S.TIM,0.95
S.OM,S.RORM,0.91
C.NAEM,C.AE,0.91
T.DUONG,L.DUONG,0.90
T.THIENG,T.TING,0.94
S.LAO,S.LOR,0.91
A.MAT,A.ATAM,0.90
A.ELL,A.EL,0.96
V.VANTHY,V.VANNY,0.92
S.SONG,S.SRONG,0.97
S.TUN,S.TAN,0.91
T.SOEUN,T.SEU,0.93
R.NOUN,R.NOUTH,0.91
S.TOUCH,E.TOUCH,0.90
H.CHY,H.C,0.91
S.PHO,S.PHY,0.92
C.KHEM,C.KHIEV,0.91
L.YON,L.NHOY,0.90
K.THAN,K.HAT,0.90
D.HAK,D.KHAN,0.90
A.VONG,A.HONG,0.91
Q.HU,Q.H,0.94
A.MANAKRY,A.MAN,0.91
A.DA,A.DAV,0.96
S.KY,S.KREY,0.92
S.RON,S.RAN,0.91
A.Y,A.YOY,0.91
K.AN,K.A,0.94
P.HAM,P.HEM,0.91
A.HIM,A.HOM,0.91
A.LY,A.LY,1.00
A.SAM,A.MOSA,0.90
M.KHOU,M.KHOV,0.93
K.THAN,K.TANG,0.92
C.MEAS,C.MEAS,1.00
R.RITH,R.ITH,0.96
T.MOEURN,V.MOEURN,0.92
V.E,V.EL,0.94
P.SOK,P.SOKHOM,0.93
A.KOL,A.OL,0.95
P.KOEUT,A.KOEUT,0.90
B.MAK,B.MAT,0.92
S.NGET,S.NGEAR,0.91
A.ROEUN,A.SAREOUN,0.90
K.SORN,K.ROS,0.90
K.HENG,K.SHENG,0.96
L.CHANNARITH,LY CHANNARITH,0.93
S.HIM,S.CHHIM,0.92
R.NENG,R.NONG,0.92
A.SOMBATH,A.MATH,0.91
M.KIM,M.KAM,0.91
N.EM,N.LOEM,0.91
P.TEANG,P.ENG,0.92
B.LOK,B.LOR,0.92
P.CHOU,P.HOU,0.96
A.VONG,A.KONG,0.91
V.CHANNY,V.CHAN,0.95
R.AET,A.RET,0.93
D.CHHENG,M.CHHENG,0.92
C.SOK,C.SOY,0.92
B.CHENG,B.CHEA,0.91
P.PHORL,P.POL,0.93
S.LA,S.AL,0.93
N.MUT,N.MIT,0.91
N.NI,N.NIM,0.96
V.THY,V.T,0.91
H.HENG,H.HUYTEANG,0.91
A.VAN,A.VANN,0.97
V.SATH,V.SETH,0.92
T.SOK,S.TOK,0.93
A.PAN,A.PAV,0.92
A.PICH,A.PICH,1.00
H.SOU,H.SOK,0.92
E.MONG,E.KONG,0.91
S.KAM,S.AM,0.95
V.HOEUR,V.HOUR,0.97
Y.LAM,Y.AM,0.95
T.RATTANAK,T.RATNAK,0.93
A.ROEUN,A.DOEUN,0.92
K.MEAS,K.MEAS,1.00
M.KOU,M.K,0.91
A.MENG,A.LENG,0.91
V.BORON,V.BORODIN,0.96
S.IM,S.M,0.93
M.EFG,M.ENG,0.91
P.NEANG,P.EANG,0.92
A.HIM,A.HAM,0.91
A.SAN,A.SEN,0.91
A.STAR,A.SARI,0.92
M.SOK,M.SOK,1.00
A.VAN,A.VIN,0.91
M.SAING,M.SANTIAGO,0.91
O.C,O.C,1.00
B.HENG,B.OENG,0.91
J.AH,J.ACHA,0.92
A.CHREK,A.CHEA,0.91
A.PHEAN,A.PAN,0.93
A.SAN,A.S,0.91
C.KHOUNG,C.CHOUNG,0.93
A.CHOUR,A.CHUM,0.91
R.LAM,R.AM,0.95
T.SAM,T.AM,0.95
A.YANN,A.PANN,0.91
P.SEN,S.PEN,0.93
Y.TONHAK,Y.THON,0.90
A.VAN,A.AN,0.95
B.KANN,B.AN,0.91
D.SAN,D.AN,0.95
M.YAN,M.AN,0.95
N.KANG,N.AN,0.91
P.AMAZON,P.AON,0.91
P.DANY,P.AN,0.91
R.BAN,R.AN,0.95
T.ASIA,T.AI,0.92
B.AUN,A.BUN,0.93
S.KHUON,A.KHUON,0.90
C.ET,C.RET,0.95
N.LADY,N.LAY,0.97
K.HOEURN,A.KHOEURN,0.92
N.KRUY,N.KUY,0.96
S.EY,S.WEY,0.95
A.TANG,A.ANG,0.96
E.HAN,E.AN,0.95
K.LEANG,K.ANG,0.92
A.KUNTHEA,A.KUN,0.91
A.VONG,A.VORNG,0.97
C.KHOUNG,C.KUN,0.91
H.HA,H.THAN,0.91
R.HENG,R.LENG,0.91
L.YEM,L.YOEM,0.96
S.SE,S.SETH,0.93
P.SEN,P.SIEN,0.96
V.NUON,V.NON,0.96
J.SEANG,J.SENG,0.97
D.CHANN,D.ANN,0.92
L.CHAN,L.CHHEANG,0.93
P.PHANN,P.ANN,0.92
S.VANN,S.ANN,0.96
V.SANN,V.ANN,0.96
S.THEARY,S.THA,0.93
A.ING,A.IN,0.96
H.CHAMROEUN,A.CHHOEUN,0.90
M.KOU,M.OU,0.95
D.KEAV,D.KEAT,0.93
A.MAO,A.AOM,0.95
V.KAO,V.AOK,0.95
P.LY,P.LY,1.00
K.LAY,K.LAO,0.92
K.PHORK,K.PHON,0.91
P.LEN,P.LEK,0.92
C.NORL,C.OL,0.91
R.PON,R.PAO,0.91
R.MOEUNG,A.MOEUNG,0.92
C.CHANN,C.CHHANN,0.97
B.NAT,B.TANG,0.90
S.NGOUN,S.NUON,0.93
V.CHUONG,V.CHHOUN,0.92
V.YUN,V.YOU,0.91
M.PAGNA,M.PAGUNTALAN,0.92
K.LAY,K.LAN,0.92
H.ON,H.THON,0.91
A.HAN,A.HASSAN,0.93
T.SOEUN,A.SOEUN,0.90
T.LY,T.LAY,0.95
C.ROEUN,V.ROEUN,0.90
S.TIEV,S.IEV,0.96
R.RUNG,R.UNG,0.96
A.YAM,A.YEM,0.91
S.BOEURN,S.OURN,0.93
A.TRAN,A.ARN,0.90
R.HENG,R.NGE,0.90
S.NGOUN,S.NGAN,0.91
T.UCH,T.GUECH,0.92
C.SARET,C.ART,0.92
S.NHEM,S.NEM,0.96
C.HAI,C.HSIA,0.91
P.VATH,P.AT,0.91
T.SEAN,T.SEAN,1.00
M.VONG,M.OENG,0.91
R.JARU,R.ARUN,0.91
V.KHEM,V.KHENG,0.91
T.YOU,T.YOU,1.00
S.REAM,S.RAM,0.96
S.LAY,S.AY,0.95
P.SOU,P.SUY,0.91
V.VAN,V.VANNA,0.94
C.PHAT,C.PHAT,1.00
R.CHAB,R.CHHAI,0.91
N.PHAT,N.AT,0.91
S.MATH,S.AT,0.91
T.MATH,T.AT,0.91
S.CHEN,S.CHOEURN,0.93
A.SAN,A.SAN,1.00
A.SLAIMAN,A.SALIM,0.91
S.NGOUN,S.NGOUN,1.00
B.SEA,B.SEM,0.92
C.PHAT,C.ATH,0.90
NATH,N.ATH,0.94
C.VANG,C.ANG,0.96
M.VEN,M.NIEV,0.90
P.PISETH,P.PISEF,0.92
T.HUY,T.HSU,0.91
R.E,R.YE,0.93
D.MOV,D.MAO,0.91
M.SOK,M.SOR,0.92
A.YEN,A.YUN,0.91
S.HANG,S.CHHANG,0.93
S.SOM,S.OM,0.95
C.KAO,C.K,0.91
T.SAM,T.SOM,0.91
T.UN,T.AUN,0.95
A.TANG,A.PANG,0.91
M.SREANG,A.SREANG,0.92
B.RATH,B.RITH,0.92
C.OUM,C.OUM,1.00
D.LIM,D.IM,0.95
V.CHHUON,V.CHHOY,0.92
B.SAT,B.SAMBAT,0.93
K.CHHOUR,K.CHOUR,0.97
C.SARIN,C.SAING,0.94
B.KHOV,B.HOK,0.90
P.TEANG,P.ANG,0.92
N.LADY,N.AY,0.91
A.SAM,A.SEM,0.91
A.HUN,A.UN,0.95
R.YA,R.AY,0.93
S.MOEUN,S.MEN,0.93
C.NUON,C.NOU,0.91
T.KHEAN,T.KAN,0.93
L.VAN,L.VIN,0.91
B.CHENG,B.ENG,0.92
T.CHAO,T.CHEAT,0.91
S.VAN,S.VAY,0.92
V.VIRA,V.RA,0.91
V.PHEAP,R.PHEAP,0.90
S.SARAN,S.AAN,0.92
H.KIM,H.KRIM,0.96
L.THIM,L.KHIM,0.91
P.NOEM,P.MEON,0.91
H.HUN,H.HIN,0.91
S.SAO,S.SOT,0.91
S.SO,S.SOEM,0.93
L.SENG,L.SEAN,0.93
R.YIN,R.IN,0.95
D.LIM,D.LIM,1.00
C.NORL,C.LOR,0.90
R.YOAN,R.YORNG,0.91
B.LIM,B.LIV,0.92
B.SEANG,V.SEANG,0.90
S.TOUCH,V.TOUCH,0.90
C.DOI,C.DON,0.92
C.POEURN,C.PEN,0.91
N.KONG,N.KHON,0.92
S.MEY,S.MEY,1.00
S.TITH,S.TITH,1.00
S.OUK,S.UK,0.95
S.VANN,S.MANN,0.91
K.TUM,K.MUTH,0.90
P.THORN,P.KHORN,0.92
P.NEAK,P.KEN,0.90
S.SAN,S.SARAN,0.94
Y.RY,Y.Y,0.93
P.LY,P.LAY,0.95
S.LOEUNG,S.LEN,0.91
T.VANDY,T.VAN,0.94
L.SOK,L.SOR,0.92
V.PHUONG,V.PHANG,0.92
Z.LAY,Z.LY,0.95
S.EK,S.LEOK,0.91
S.HO,S.HOES,0.93
C.PETH,C.TEP,0.90
K.CHHAY,T.CHHAY,0.90
C.CHHOEURNG,C.HOURN,0.90
C.CHIM,C.CHUM,0.93
A.PHOR,A.HORM,0.91
C.SUN,C.SUY,0.92
T.TOL,T.TAL,0.91
S.SO,S.SORM,0.93
T.CHHIENG,T.CHHIV,0.90
M.HENG,M.HENG,1.00
R.HOEUN,B.HOEUN,0.90
D.RITHYA,D.RITH,0.95
G.IM,G.LIM,0.95
V.EN,V.LENG,0.91
A.CHAN,A.CHAY,0.93
G.LENG,G.HENG,0.91
M.POV,M.POL,0.92
V.SANG,V.YANG,0.91
C.KHOUNG,C.KOU,0.91
R.HOEUN,R.PHOUMEN,0.90
K.HEANG,D.KHEANG,0.91
B.NEOU,B.NEOL,0.93
N.PHALLY,N.PHY,0.93
S.POV,S.POY,0.92
V.NGOEM,V.NGET,0.91
K.LOU,K.LOEUM,0.94
T.DY,D.TY,0.92
K.LAY,K.L,0.91
R.HENG,R.CHEN,0.91
S.KEO,S.KOB,0.91
N.BY,N.B,0.94
E.THEA,E.TEA,0.96
L.LAI,L.LAO,0.92
S.HO,S.HOURT,0.91
S.KY,S.KRUY,0.92
K.NY,N.KY,0.92
N.SUN,N.SIN,0.91
L.KHAT,L.HAK,0.90
B.SEA,B.SEAK,0.97
L.CHHI,L.CHHUM,0.91
S.KHOU,S.OUK,0.90
P.MET,P.TREM,0.90
O.SOY,O.SOK,0.92
S.KHOU,S.HUO,0.90
S.LONG,S.TONG,0.91
L.PHORN,L.HORN,0.96
L.PHORN,L.KHORN,0.92
L.ENG,L.EANG,0.96
D.PON,D.PHON,0.96
V.MITH,V.SITH,0.91
U.VIBOL,N.VIBOL,0.90
S.PEN,S.PROEUN,0.91
P.SOTHEARA,I.SOTHEARA,0.93
C.VONG,C.VON,0.97
H.YOU,H.YUN,0.91
S.TRAY,S.RA,0.91
S.SOEM,S.LOEM,0.91
S.PRING,S.ING,0.92
S.EL,S.RIEL,0.91
C.MEAS,C.MEAN,0.93
S.KHHUN,S.HUN,0.92
S.YON,S.YORN,0.97
T.DUONG,T.UNG,0.92
K.PEN,K.PEL,0.92
D.CHHENG,V.CHHENG,0.92
S.NOCH,S.NOCH,1.00
A.TAN,A.T,0.91
S.KY,K.SY,0.92
S.MOEUN,S.ROEUN,0.92
S.BAYON,S.BAN,0.94
T.CH,T.C,0.94
S.MOEUN,S.MON,0.94
T.TOUCH,T.TOUCH,1.00
D.KHOEM,D.THOEM,0.92
P.LONG,P.BONG,0.91
C.NUON,C.NOUN,0.96
S.PRACH,S.PRACH,1.00
K.LEAM,K.LEAK,0.93
P.PHEA,P.PHAL,0.93
S.THEARY,S.THEA,0.95
S.OUCH,S.DUCH,0.91
S.BOEURN,S.YOEURNG,0.91
L.LAI,L.LIV,0.91
A.SORN,A.SOBEN,0.91
L.YEM,L.MEY,0.95
K.KUN,K.KAN,0.91
S.CHHEUN,A.CHHEUN,0.92
L.PREAB,L.EAB,0.92
C.VANG,C.TANG,0.91
P.PACH,P.LACH,0.91
S.SOPHEAP,S.SOPHEAB,0.96
M.OU,M.HOUT,0.91
O.CHHON,O.CHHAYNOY,0.91
S.PRACH,C.PRACH,0.90
V.DAIM,V.AIM,0.96
M.SAM,M.ISLAM,0.92
K.CHHAY,A.CHHAY,0.90
A.NGORN,A.NORDIN,0.91
N.MEN,N.MAN,0.91
D.SAN,D.SOVAN,0.93
S.PECH,S.PECH,1.00
V.EN,V.YOEN,0.91
S.HEM,S.HEY,0.92
B.NEAK,B.HEAK,0.91
I.CHHIM,V.CHHIM,0.90
C.SENG,C.SRENG,0.97
T.SOKUN,T.SORN,0.91
P.CHEA,P.CHHAM,0.91
R.SARUN,R.SARA,0.91
M.NHOEK,M.NHEM,0.91
T.KERY,T.RY,0.91
P.PTT,P.PAT,0.91
S.BOEURN,S.YOEURN,0.93
C.CHHEA,C.CHHOAM,0.92
P.OUK,P.OUM,0.92
N.HANG,N.PHAN,0.91
A.PAL,A.PHALLY,0.91
A.SAN,A.SMAN,0.96
K.PICH,K.PECH,0.92
C.SAY,C.SY,0.95
P.IM,P.HIM,0.95
K.A,K.ART,0.91
M.KOU,M.KOP,0.92
S.CHOY,S.HOY,0.96
T.LENG,T.LEANGHOR,0.92
V.PICH,V.PICH,1.00
S.ZK,S.Z,0.94
C.CHHOEURNG,C.CHHEN,0.93
C.PHAT,C.HOAT,0.91
R.VONG,R.VORNG,0.97
T.THIEU,T.THAU,0.91
P.PICHKAN,P.PICH,0.93
S.SAO,S.SAU,0.92
P.THOEUN,P.THOEM,0.92
M.KOUCH,R.KOUCH,0.90
B.HANG,B.DANG,0.91
P.LONG,P.LONG,1.00
V.NOEM,V.NORM,0.93
B.SOEM,B.EM,0.91
A.KHAN,A.NAK,0.90
T.THON,T.HONG,0.91
S.THAT,S.TAT,0.96
D.VON,D.VAN,0.91
C.CHOEUN,C.CHOUY,0.92
N.LADY,N.DY,0.91
P.KIV,P.IV,0.95
A.LIM,A.LIM,1.00
C.BON,C.BEON,0.96
C.DOEM,C.TOEM,0.91
K.TUM,K.TEM,0.91
V.RIN,V.SRIN,0.96
Y.SOKHOM,Y.SOKHUOCH,0.92
L.ENG,L.MENG,0.96
R.THA,R.TAN,0.91
P.HENG,P.HENG,1.00
V.VAT,V.V,0.91
V.EN,V.PEN,0.95
C.CHOM,C.HO,0.91
P.TRY,P.TY,0.95
S.LY,S.LUY,0.95
C.ROUS,C.ROS,0.97
B.KHUN,B.THUN,0.91
C.IM,C.TIM,0.95
D.CHHENG,D.CHEANG,0.95
P.AN,P.A,0.94
S.DUN,S.UDIN,0.90
L.SOK,L.S,0.91
K.SORN,K.LORN,0.91
S.JE,S.J,0.94
S.VANN,S.RANN,0.91
P.HORM,P.HOR,0.97
L.SEM,L.EM,0.95
M.SOR,M.ROS,0.95
D.CHANN,A.CHANN,0.90
S.HEANG,S.HEAP,0.91
A.TEA,A.TEP,0.92
A.PAN,A.PA,0.96
S.HAK,S.HASCEKA,0.91
S.NOP,S.NOUP,0.97
V.SAM,V.SEA,0.91
A.YUNS,A.YOUNES,0.94
N.SIE,N.SIV,0.92
S.SIVEY,S.SIV,0.94
E.THOU,E.KHOU,0.91
C.CHEN,C.CHIEM,0.91
C.LY,C.LUY,0.95
M.CHAN,M.CHHIN,0.91
V.HOEUR,V.HORL,0.91
V.PHEAP,S.PHEAP,0.90
H.CHENG,H.HEANG,0.92
N.TY,N.THY,0.95
V.PORN,V.PO,0.93
S.SENG,S.ENG,0.96
D.HONG,D.HOUN,0.93
B.RIN,B.R,0.91
C.BON,C.BO,0.96
R.MOENG,R.MONY,0.91
B.KEO,B.KEO,1.00
G.IM,G.M,0.93
A.MENG,A.MENG,1.00
S.CHAN,S.CHANTHUON,0.91
C.PO,C.POEK,0.93
A.VUTHA,A.VUTHIN,0.92
V.CHUONG,V.CHUOB,0.92
L.HOUT,L.HUTH,0.92
C.ITH,C.DITH,0.96
A.DA,A.DORA,0.92
A.LAO,A.LACHSOK,0.91
L.ENG,L.HENG,0.96
O.SIENG,O.SENG,0.97
A.CAFE,A.CABFEO,0.95
R.NAM,R.N,0.91
H.VAN,H.AN,0.95
H.MAO,H.MOM,0.91
V.SANN,V.AN,0.91
C.VANN,C.AN,0.91
A.UN,U.AN,0.92
J.LY,J.LY,1.00
A.LES,A.LEE,0.92
L.CHHI,L.CHHON,0.91
R.VONG,R.VONG,1.00
K.KHIEV,K.KHET,0.91
P.CHOU,P.HOUT,0.91
L.VUTHY,L.VUTH,0.97
H.LY,H.LAY,0.95
C.CHEANG,C.CHANN,0.92
S.LONG,S.ON,0.91
T.ROT,T.ROS,0.92
A.UM,A.M,0.93
C.MAK,C.MAI,0.92
A.TANG,A.SANG,0.91
R.ANEES,U.ANEES,0.90
B.KING,B.KUNG,0.92
K.YIM,K.YEM,0.91
S.HIM,S.H,0.91
V.UY,V.LUY,0.95
L.DANG,L.ANG,0.96
M.PANG,M.ANG,0.96
T.SOKUN,T.SOK,0.94
T.HEANG,T.ANG,0.92
D.MENG,D.SENG,0.91
P.SAN,P.SANN,0.97
